title,url
Jane's Journey,https://www.metacritic.com/movie/janes-journey/
Berlin 36,https://www.metacritic.com/movie/berlin-36/
Shut Up Little Man! An Audio Misadventure,https://www.metacritic.com/movie/shut-up-little-man!-an-audio-misadventure/
Sound It Out,https://www.metacritic.com/movie/sound-it-out/
"Happy, Happy",https://www.metacritic.com/movie/happy-happy/
"Happy, Happy",https://www.metacritic.com/movie/happy-happy/
Silent Souls,https://www.metacritic.com/movie/silent-souls/
Mere Brother Ki Dulhan,https://www.metacritic.com/movie/mere-brother-ki-dulhan/
Drive,https://www.metacritic.com/movie/drive/
I Don't Know How She Does It,https://www.metacritic.com/movie/i-dont-know-how-she-does-it/
Straw Dogs,https://www.metacritic.com/movie/straw-dogs/
My Afternoons with Margueritte,https://www.metacritic.com/movie/my-afternoons-with-margueritte/
Position Among the Stars,https://www.metacritic.com/movie/position-among-the-stars/
Granito: How to Nail a Dictator,https://www.metacritic.com/movie/granito-how-to-nail-a-dictator/
The Mill and the Cross,https://www.metacritic.com/movie/the-mill-and-the-cross/
Tanner Hall,https://www.metacritic.com/movie/tanner-hall/
Beware the Gonzo,https://www.metacritic.com/movie/beware-the-gonzo/
The Autobiography of Nicolae Ceausescu,https://www.metacritic.com/movie/the-autobiography-of-nicolae-ceausescu/
A Kiss and a Promise,https://www.metacritic.com/movie/a-kiss-and-a-promise/
Where Soldiers Come From,https://www.metacritic.com/movie/where-soldiers-come-from/
Inside Out,https://www.metacritic.com/movie/inside-out/
The High Cost of Living,https://www.metacritic.com/movie/the-high-cost-of-living/
Love in Space,https://www.metacritic.com/movie/love-in-space/
We Were Here,https://www.metacritic.com/movie/we-were-here/
Main Street,https://www.metacritic.com/movie/main-street/
Bobby Fischer Against the World,https://www.metacritic.com/movie/bobby-fischer-against-the-world/
The Inheritors,https://www.metacritic.com/movie/the-inheritors/
Echotone,https://www.metacritic.com/movie/echotone/
The Black Power Mixtape 1967-1975,https://www.metacritic.com/movie/the-black-power-mixtape-1967-1975/
Brother's Justice,https://www.metacritic.com/movie/brothers-justice/
"Fordson: Faith, Fasting, Football",https://www.metacritic.com/movie/fordson-faith-fasting-football/
Burke and Hare,https://www.metacritic.com/movie/burke-and-hare/
Creature,https://www.metacritic.com/movie/creature-2011/
Bucky Larson: Born to Be a Star,https://www.metacritic.com/movie/bucky-larson-born-to-be-a-star/
Contagion,https://www.metacritic.com/movie/contagion/
Grave Encounters,https://www.metacritic.com/movie/grave-encounters/
Warrior,https://www.metacritic.com/movie/warrior/
Laugh at My Pain,https://www.metacritic.com/movie/laugh-at-my-pain/
Shaolin,https://www.metacritic.com/movie/shaolin/
My Kingdom,https://www.metacritic.com/movie/my-kingdom-1969/
Little Girl (La Pivellina),https://www.metacritic.com/movie/little-girl-la-pivellina/
That Girl in Yellow Boots,https://www.metacritic.com/movie/that-girl-in-yellow-boots/
Rebirth,https://www.metacritic.com/movie/rebirth/
Detective Dee and the Mystery of the Phantom Flame,https://www.metacritic.com/movie/detective-dee-and-the-mystery-of-the-phantom-flame/
Love Crime,https://www.metacritic.com/movie/love-crime/
Resurrect Dead: The Mystery of the Toynbee Tiles,https://www.metacritic.com/movie/resurrect-dead-the-mystery-of-the-toynbee-tiles/
I'm Glad My Mother Is Alive,https://www.metacritic.com/movie/im-glad-my-mother-is-alive/
Love Exposure,https://www.metacritic.com/movie/love-exposure/
A Good Old Fashioned Orgy,https://www.metacritic.com/movie/a-good-old-fashioned-orgy/
Red Desert (1964),https://www.metacritic.com/movie/red-desert-1964/
Apollo 18,https://www.metacritic.com/movie/apollo-18/
Seven Days in Utopia,https://www.metacritic.com/movie/seven-days-in-utopia/
Shark Night 3D,https://www.metacritic.com/movie/shark-night-3d/
A Good Old Fashioned Orgy,https://www.metacritic.com/movie/a-good-old-fashioned-orgy/
Bodyguard,https://www.metacritic.com/movie/bodyguard/
Gainsbourg: A Heroic Life,https://www.metacritic.com/movie/gainsbourg-a-heroic-life/
The Debt,https://www.metacritic.com/movie/the-debt/
Brighton Rock,https://www.metacritic.com/movie/brighton-rock/
Stripped Down,https://www.metacritic.com/movie/stripped-down/
Iron Crows,https://www.metacritic.com/movie/iron-crows/
Special Treatment,https://www.metacritic.com/movie/special-treatment/
A Proper Violence,https://www.metacritic.com/movie/a-proper-violence/
Redemption Road,https://www.metacritic.com/movie/redemption-road/
House of Bamboo (1955),https://www.metacritic.com/movie/house-of-bamboo-1955/
Chasing Madoff,https://www.metacritic.com/movie/chasing-madoff/
The Family Tree,https://www.metacritic.com/movie/the-family-tree/
Circumstance,https://www.metacritic.com/movie/circumstance/
Higher Ground,https://www.metacritic.com/movie/higher-ground/
Don't Be Afraid of the Dark,https://www.metacritic.com/movie/dont-be-afraid-of-the-dark/
Our Idiot Brother,https://www.metacritic.com/movie/our-idiot-brother/
The Caller,https://www.metacritic.com/movie/the-caller-2011/
Tales from the Golden Age,https://www.metacritic.com/movie/tales-from-the-golden-age/
Colombiana,https://www.metacritic.com/movie/colombiana/
Iconoclast: Boyd Rice,https://www.metacritic.com/movie/iconoclast-boyd-rice/
The Journals of Musan,https://www.metacritic.com/movie/the-journals-of-musan/
Mozart's Sister,https://www.metacritic.com/movie/mozarts-sister/
Atrocious,https://www.metacritic.com/movie/atrocious/
The Journals of Musan,https://www.metacritic.com/movie/the-journals-of-musan/
Mozart's Sister,https://www.metacritic.com/movie/mozarts-sister/
Griff the Invisible,https://www.metacritic.com/movie/griff-the-invisible/
5 Days of War,https://www.metacritic.com/movie/5-days-of-war/
The Last Circus,https://www.metacritic.com/movie/the-last-circus/
Amigo,https://www.metacritic.com/movie/amigo/
A Horrible Way to Die,https://www.metacritic.com/movie/a-horrible-way-to-die/
Conan the Barbarian,https://www.metacritic.com/movie/conan-the-barbarian-2011/
Flypaper,https://www.metacritic.com/movie/flypaper/
The Hedgehog,https://www.metacritic.com/movie/the-hedgehog/
One Day,https://www.metacritic.com/movie/one-day-2011/
Fright Night,https://www.metacritic.com/movie/fright-night/
Spy Kids: All the Time in the World,https://www.metacritic.com/movie/spy-kids-all-the-time-in-the-world/
Summer Pasture,https://www.metacritic.com/movie/summer-pasture/
Over Your Cities Grass Will Grow,https://www.metacritic.com/movie/over-your-cities-grass-will-grow/
Damn!,https://www.metacritic.com/movie/damn!/
Bad Posture,https://www.metacritic.com/movie/bad-posture/
Littlerock,https://www.metacritic.com/movie/littlerock/
Glee: The 3D Concert Movie,https://www.metacritic.com/movie/glee-the-3d-concert-movie/
Aarakshan,https://www.metacritic.com/movie/aarakshan/
Final Destination 5,https://www.metacritic.com/movie/final-destination-5/
3-D Sex and Zen: Extreme Ecstasy,https://www.metacritic.com/movie/3-d-sex-and-zen-extreme-ecstasy/
30 Minutes or Less,https://www.metacritic.com/movie/30-minutes-or-less/
Scheherazade Tell Me a Story,https://www.metacritic.com/movie/scheherazade-tell-me-a-story/
Senna,https://www.metacritic.com/movie/senna/
The Help,https://www.metacritic.com/movie/the-help/
The Perfect Age of Rock 'n' Roll,https://www.metacritic.com/movie/the-perfect-age-of-rock-n-roll/
Gun Hill Road,https://www.metacritic.com/movie/gun-hill-road/
Magic Trip,https://www.metacritic.com/movie/magic-trip/
Mysteries of Lisbon,https://www.metacritic.com/movie/mysteries-of-lisbon/
Protektor,https://www.metacritic.com/movie/protektor/
The Tunnel Movie,https://www.metacritic.com/movie/the-tunnel-movie/
The Whistleblower,https://www.metacritic.com/movie/the-whistleblower/
Habermann,https://www.metacritic.com/movie/habermann/
The Change-Up,https://www.metacritic.com/movie/the-change-up/
Rise of the Planet of the Apes,https://www.metacritic.com/movie/rise-of-the-planet-of-the-apes/
Cold Fish,https://www.metacritic.com/movie/cold-fish/
Bellflower,https://www.metacritic.com/movie/bellflower/
The Mouth of the Wolf,https://www.metacritic.com/movie/the-mouth-of-the-wolf/
Life in a Day,https://www.metacritic.com/movie/life-in-a-day/
The Optimists,https://www.metacritic.com/movie/the-optimists-1969/
True Adolescents,https://www.metacritic.com/movie/true-adolescents/
Sleep Furiously,https://www.metacritic.com/movie/sleep-furiously/
The Interrupters,https://www.metacritic.com/movie/the-interrupters/
The Future,https://www.metacritic.com/movie/the-future/
All She Can,https://www.metacritic.com/movie/all-she-can/
The Harvest/La Cosecha,https://www.metacritic.com/movie/the-harvestla-cosecha/
Good Neighbors,https://www.metacritic.com/movie/good-neighbors/
Point Blank,https://www.metacritic.com/movie/point-blank/
Golf in the Kingdom,https://www.metacritic.com/movie/golf-in-the-kingdom/
Assassination Games,https://www.metacritic.com/movie/assassination-games/
The Smurfs,https://www.metacritic.com/movie/the-smurfs/
House of Boys,https://www.metacritic.com/movie/house-of-boys/
The Guard,https://www.metacritic.com/movie/the-guard/
"Crazy, Stupid, Love",https://www.metacritic.com/movie/crazy-stupid-love/
Cowboys & Aliens,https://www.metacritic.com/movie/cowboys-aliens/
The Devil's Double,https://www.metacritic.com/movie/the-devils-double/
Attack the Block,https://www.metacritic.com/movie/attack-the-block/
El Bulli: Cooking in Progress,https://www.metacritic.com/movie/el-bulli-cooking-in-progress/
Psychohydrography,https://www.metacritic.com/movie/psychohydrography/
The Woman with the 5 Elephants,https://www.metacritic.com/movie/the-woman-with-the-5-elephants/
World on a Wire (1973),https://www.metacritic.com/movie/world-on-a-wire-1973/
A Little Help,https://www.metacritic.com/movie/a-little-help/
Fire in Babylon,https://www.metacritic.com/movie/fire-in-babylon/
Sarah's Key,https://www.metacritic.com/movie/sarahs-key/
Singham,https://www.metacritic.com/movie/singham/
Another Earth,https://www.metacritic.com/movie/another-earth/
Captain America: The First Avenger,https://www.metacritic.com/movie/captain-america-the-first-avenger/
Autoerotic,https://www.metacritic.com/movie/autoerotic/
The Myth of the American Sleepover,https://www.metacritic.com/movie/the-myth-of-the-american-sleepover/
Friends with Benefits,https://www.metacritic.com/movie/friends-with-benefits/
The Undefeated,https://www.metacritic.com/movie/the-undefeated/
Impolex,https://www.metacritic.com/movie/impolex/
The Undefeated,https://www.metacritic.com/movie/the-undefeated/
Hood to Coast,https://www.metacritic.com/movie/hood-to-coast/
"Life, Above All",https://www.metacritic.com/movie/life-above-all/
Daylight,https://www.metacritic.com/movie/daylight/
Lucky,https://www.metacritic.com/movie/lucky/
Snow Flower and the Secret Fan,https://www.metacritic.com/movie/snow-flower-and-the-secret-fan/
Girlfriend,https://www.metacritic.com/movie/girlfriend/
Winnie the Pooh,https://www.metacritic.com/movie/winnie-the-pooh/
Harry Potter and the Deathly Hallows: Part 2,https://www.metacritic.com/movie/harry-potter-and-the-deathly-hallows-part-2/
Tabloid,https://www.metacritic.com/movie/tabloid/
Salvation Boulevard,https://www.metacritic.com/movie/salvation-boulevard/
Fading of the Cries,https://www.metacritic.com/movie/fading-of-the-cries/
The Chameleon,https://www.metacritic.com/movie/the-chameleon/
Beats Rhymes & Life: The Travels of a Tribe Called Quest,https://www.metacritic.com/movie/beats-rhymes-life-the-travels-of-a-tribe-called-quest/
Summer of Goliath,https://www.metacritic.com/movie/summer-of-goliath/
Septien,https://www.metacritic.com/movie/septien/
Ranchero,https://www.metacritic.com/movie/ranchero/
Flying Fish,https://www.metacritic.com/movie/flying-fish/
Romeo and Juliet in Yiddish,https://www.metacritic.com/movie/romeo-and-juliet-in-yiddish/
Farmageddon,https://www.metacritic.com/movie/farmageddon/
The Ledge,https://www.metacritic.com/movie/the-ledge/
Chillar Party,https://www.metacritic.com/movie/chillar-party/
Ironclad,https://www.metacritic.com/movie/ironclad/
Zookeeper,https://www.metacritic.com/movie/zookeeper/
Project Nim,https://www.metacritic.com/movie/project-nim/
The Sleeping Beauty,https://www.metacritic.com/movie/the-sleeping-beauty/
The Ward,https://www.metacritic.com/movie/the-ward/
Horrible Bosses,https://www.metacritic.com/movie/horrible-bosses/
Sholem Aleichem: Laughing in the Darkness,https://www.metacritic.com/movie/sholem-aleichem-laughing-in-the-darkness/
Rapt,https://www.metacritic.com/movie/rapt/
Small Town Murder Songs,https://www.metacritic.com/movie/small-town-murder-songs/
Love Etc.,https://www.metacritic.com/movie/love-etc-2011/
Crime After Crime,https://www.metacritic.com/movie/crime-after-crime/
Terri,https://www.metacritic.com/movie/terri/
Larry Crowne,https://www.metacritic.com/movie/larry-crowne/
Monte Carlo,https://www.metacritic.com/movie/monte-carlo/
The Perfect Host,https://www.metacritic.com/movie/the-perfect-host/
Delhi Belly,https://www.metacritic.com/movie/delhi-belly/
Between Two Worlds,https://www.metacritic.com/movie/between-two-worlds-1969/
Transformers: Dark of the Moon,https://www.metacritic.com/movie/transformers-dark-of-the-moon/
Polytechnique,https://www.metacritic.com/movie/polytechnique/
The Best and the Brightest,https://www.metacritic.com/movie/the-best-and-the-brightest/
Beginning of the Great Revival,https://www.metacritic.com/movie/beginning-of-the-great-revival/
Raw Faith,https://www.metacritic.com/movie/raw-faith/
Conan O'Brien Can't Stop,https://www.metacritic.com/movie/conan-obrien-cant-stop/
A Love Affair of Sorts,https://www.metacritic.com/movie/a-love-affair-of-sorts/
Turtle: The Incredible Journey,https://www.metacritic.com/movie/turtle-the-incredible-journey/
General Orders No. 9,https://www.metacritic.com/movie/general-orders-no-9/
Late Autumn,https://www.metacritic.com/movie/late-autumn/
The Names of Love,https://www.metacritic.com/movie/the-names-of-love/
Vincent Wants to Sea,https://www.metacritic.com/movie/vincent-wants-to-sea/
Double Dhamaal,https://www.metacritic.com/movie/double-dhamaal/
Bad Teacher,https://www.metacritic.com/movie/bad-teacher/
Cars 2,https://www.metacritic.com/movie/cars-2/
A Better Life,https://www.metacritic.com/movie/a-better-life/
Leap Year,https://www.metacritic.com/movie/leap-year-2011/
Passione,https://www.metacritic.com/movie/passione/
If a Tree Falls: A Story of the Earth Liberation Front,https://www.metacritic.com/movie/if-a-tree-falls-a-story-of-the-earth-liberation-front/
The Broken Tower,https://www.metacritic.com/movie/the-broken-tower/
The High Life,https://www.metacritic.com/movie/the-high-life/
Jig,https://www.metacritic.com/movie/jig/
Page One: A Year Inside the New York Times,https://www.metacritic.com/movie/page-one-a-year-inside-the-new-york-times/
Battle for Brooklyn,https://www.metacritic.com/movie/battle-for-brooklyn/
R,https://www.metacritic.com/movie/r/
Buck,https://www.metacritic.com/movie/buck/
Angel of Evil,https://www.metacritic.com/movie/angel-of-evil/
Green Lantern,https://www.metacritic.com/movie/green-lantern/
Mr. Popper's Penguins,https://www.metacritic.com/movie/mr-poppers-penguins/
The Art of Getting By,https://www.metacritic.com/movie/the-art-of-getting-by/
Quarantine 2: Terminal,https://www.metacritic.com/movie/quarantine-2-terminal/
Kidnapped,https://www.metacritic.com/movie/kidnapped/
The Lips,https://www.metacritic.com/movie/the-lips/
Road to Nowhere,https://www.metacritic.com/movie/road-to-nowhere/
Reversion,https://www.metacritic.com/movie/reversion/
Agrarian Utopia,https://www.metacritic.com/movie/agrarian-utopia/
Queen of the Sun: What Are the Bees Telling Us?,https://www.metacritic.com/movie/queen-of-the-sun-what-are-the-bees-telling-us/
The Trip,https://www.metacritic.com/movie/the-trip-2011/
Just Like Us,https://www.metacritic.com/movie/just-like-us/
Judy Moody and the Not Bummer Summer,https://www.metacritic.com/movie/judy-moody-and-the-not-bummer-summer/
Bride Flight,https://www.metacritic.com/movie/bride-flight/
Viva Riva!,https://www.metacritic.com/movie/viva-riva!/
Super 8,https://www.metacritic.com/movie/super-8/
Trollhunter,https://www.metacritic.com/movie/trollhunter/
Le Rayon Vert (1986),https://www.metacritic.com/movie/le-rayon-vert-1986/
Reindeerspotting: Escape from Santaland,https://www.metacritic.com/movie/reindeerspotting-escape-from-santaland/
One Lucky Elephant,https://www.metacritic.com/movie/one-lucky-elephant/
Rejoice and Shout,https://www.metacritic.com/movie/rejoice-and-shout/
Turkey Bowl,https://www.metacritic.com/movie/turkey-bowl/
The Last Mountain,https://www.metacritic.com/movie/the-last-mountain/
Some Days Are Better Than Others,https://www.metacritic.com/movie/some-days-are-better-than-others/
"Love, Wedding, Marriage",https://www.metacritic.com/movie/love-wedding-marriage/
Beautiful Boy,https://www.metacritic.com/movie/beautiful-boy/
Mr. Nice,https://www.metacritic.com/movie/mr-nice/
Beginners,https://www.metacritic.com/movie/beginners/
Submarine,https://www.metacritic.com/movie/submarine/
X-Men: First Class,https://www.metacritic.com/movie/x-men-first-class/
Empire of Silver,https://www.metacritic.com/movie/empire-of-silver/
!Women Art Revolution,https://www.metacritic.com/movie/!women-art-revolution/
Film Socialisme,https://www.metacritic.com/movie/film-socialisme/
YellowBrickRoad,https://www.metacritic.com/movie/yellowbrickroad/
The Abduction of Zack Butterfield,https://www.metacritic.com/movie/the-abduction-of-zack-butterfield/
Puzzle,https://www.metacritic.com/movie/puzzle/
Tied to a Chair,https://www.metacritic.com/movie/tied-to-a-chair/
United Red Army,https://www.metacritic.com/movie/united-red-army/
We Are the Night,https://www.metacritic.com/movie/we-are-the-night/
Spork,https://www.metacritic.com/movie/spork/
The Tree of Life,https://www.metacritic.com/movie/the-tree-of-life/
"Tuesday, After Christmas",https://www.metacritic.com/movie/tuesday-after-christmas/
The Hangover Part II,https://www.metacritic.com/movie/the-hangover-part-ii/
Kung Fu Panda 2,https://www.metacritic.com/movie/kung-fu-panda-2/
Dirty Old Town,https://www.metacritic.com/movie/dirty-old-town/
Hello Lonesome,https://www.metacritic.com/movie/hello-lonesome/
Life 2.0,https://www.metacritic.com/movie/life-20/
Lost Bohemia,https://www.metacritic.com/movie/lost-bohemia/
Cost of a Soul,https://www.metacritic.com/movie/cost-of-a-soul/
Bloodworth,https://www.metacritic.com/movie/bloodworth/
The Big Uneasy,https://www.metacritic.com/movie/the-big-uneasy/
Pirates of the Caribbean: On Stranger Tides,https://www.metacritic.com/movie/pirates-of-the-caribbean-on-stranger-tides/
Midnight in Paris,https://www.metacritic.com/movie/midnight-in-paris/
Louder Than a Bomb,https://www.metacritic.com/movie/louder-than-a-bomb/
Cameraman: The Life and Work of Jack Cardiff,https://www.metacritic.com/movie/cameraman-the-life-and-work-of-jack-cardiff/
"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",https://www.metacritic.com/movie/hey-boo-harper-lee-and-to-kill-a-mockingbird/
Vacation!,https://www.metacritic.com/movie/vacation!/
Go for It!,https://www.metacritic.com/movie/go-for-it!/
Make Believe,https://www.metacritic.com/movie/make-believe/
L'amour fou,https://www.metacritic.com/movie/lamour-fou/
The Topp Twins: Untouchable Girls,https://www.metacritic.com/movie/the-topp-twins-untouchable-girls/
Skateland,https://www.metacritic.com/movie/skateland/
True Legend,https://www.metacritic.com/movie/true-legend/
How to Live Forever,https://www.metacritic.com/movie/how-to-live-forever/
The First Grader,https://www.metacritic.com/movie/the-first-grader/
The Big Bang,https://www.metacritic.com/movie/the-big-bang/
Priest,https://www.metacritic.com/movie/priest/
Everything Must Go,https://www.metacritic.com/movie/everything-must-go/
Hesher,https://www.metacritic.com/movie/hesher/
Bridesmaids,https://www.metacritic.com/movie/bridesmaids/
City of Life and Death,https://www.metacritic.com/movie/city-of-life-and-death/
Under the Boardwalk: The Monopoly Story,https://www.metacritic.com/movie/under-the-boardwalk-the-monopoly-story/
Octubre,https://www.metacritic.com/movie/octubre/
Lord Byron,https://www.metacritic.com/movie/lord-byron/
Harvest,https://www.metacritic.com/movie/harvest/
Vito Bonafacci,https://www.metacritic.com/movie/vito-bonafacci/
An Invisible Sign,https://www.metacritic.com/movie/an-invisible-sign/
Passion Play,https://www.metacritic.com/movie/passion-play/
Caterpillar,https://www.metacritic.com/movie/caterpillar/
There Be Dragons,https://www.metacritic.com/movie/there-be-dragons/
The Colors of the Mountain,https://www.metacritic.com/movie/the-colors-of-the-mountain/
The People vs. George Lucas,https://www.metacritic.com/movie/the-people-vs-george-lucas/
Something Borrowed,https://www.metacritic.com/movie/something-borrowed/
Forks Over Knives,https://www.metacritic.com/movie/forks-over-knives/
Hobo with a Shotgun,https://www.metacritic.com/movie/hobo-with-a-shotgun/
The Beaver,https://www.metacritic.com/movie/the-beaver/
Jumping the Broom,https://www.metacritic.com/movie/jumping-the-broom/
Thor,https://www.metacritic.com/movie/thor/
Last Night,https://www.metacritic.com/movie/last-night-1969/
Daydream Nation,https://www.metacritic.com/movie/daydream-nation/
The Makioka Sisters (1983),https://www.metacritic.com/movie/the-makioka-sisters-1983/
Earthwork,https://www.metacritic.com/movie/earthwork/
Sympathy for Delicious,https://www.metacritic.com/movie/sympathy-for-delicious/
"Lebanon, Pa.",https://www.metacritic.com/movie/lebanon-pa/
The Robber,https://www.metacritic.com/movie/the-robber/
Hoodwinked Too! Hood VS. Evil,https://www.metacritic.com/movie/hoodwinked-too!-hood-vs-evil/
Exporting Raymond,https://www.metacritic.com/movie/exporting-raymond/
We Go Way Back,https://www.metacritic.com/movie/we-go-way-back/
Fast Five,https://www.metacritic.com/movie/fast-five/
Prom,https://www.metacritic.com/movie/prom/
Cave of Forgotten Dreams,https://www.metacritic.com/movie/cave-of-forgotten-dreams/
That's What I Am,https://www.metacritic.com/movie/thats-what-i-am/
Dylan Dog: Dead of Night,https://www.metacritic.com/movie/dylan-dog-dead-of-night/
13 Assassins,https://www.metacritic.com/movie/13-assassins/
The Arbor,https://www.metacritic.com/movie/the-arbor/
When Harry Tries to Marry,https://www.metacritic.com/movie/when-harry-tries-to-marry/
Children of Hiroshima,https://www.metacritic.com/movie/children-of-hiroshima/
What on Earth?,https://www.metacritic.com/movie/what-on-earth/
The Imperialists Are Still Alive!,https://www.metacritic.com/movie/the-imperialists-are-still-alive!/
Zokkomon,https://www.metacritic.com/movie/zokkomon/
St. Nick,https://www.metacritic.com/movie/st-nick/
Legend of the Fist: The Return of Chen Zhen,https://www.metacritic.com/movie/legend-of-the-fist-the-return-of-chen-zhen/
TT3D: Closer to the Edge,https://www.metacritic.com/movie/tt3d-closer-to-the-edge/
Madea's Big Happy Family,https://www.metacritic.com/movie/madeas-big-happy-family/
The Swell Season,https://www.metacritic.com/movie/the-swell-season/
African Cats,https://www.metacritic.com/movie/african-cats/
Beautiful Darling,https://www.metacritic.com/movie/beautiful-darling/
POM Wonderful Presents: The Greatest Movie Ever Sold,https://www.metacritic.com/movie/pom-wonderful-presents-the-greatest-movie-ever-sold/
The Bang Bang Club,https://www.metacritic.com/movie/the-bang-bang-club/
Stake Land,https://www.metacritic.com/movie/stake-land/
Water for Elephants,https://www.metacritic.com/movie/water-for-elephants/
Incendies,https://www.metacritic.com/movie/incendies/
The Wild Hunt,https://www.metacritic.com/movie/the-wild-hunt/
Footprints,https://www.metacritic.com/movie/footprints/
Footprints,https://www.metacritic.com/movie/footprints/
The First Beautiful Thing,https://www.metacritic.com/movie/the-first-beautiful-thing/
The Princess of Montpensier,https://www.metacritic.com/movie/the-princess-of-montpensier/
Square Grouper,https://www.metacritic.com/movie/square-grouper/
Fly Away,https://www.metacritic.com/movie/fly-away/
Dumbstruck,https://www.metacritic.com/movie/dumbstruck/
The Double Hour,https://www.metacritic.com/movie/the-double-hour/
Scream 4,https://www.metacritic.com/movie/scream-4/
Armadillo,https://www.metacritic.com/movie/armadillo/
The Conspirator,https://www.metacritic.com/movie/the-conspirator/
Rio,https://www.metacritic.com/movie/rio/
Atlas Shrugged: Part I,https://www.metacritic.com/movie/atlas-shrugged-part-i/
A Screaming Man,https://www.metacritic.com/movie/a-screaming-man/
To Die Like a Man,https://www.metacritic.com/movie/to-die-like-a-man/
The Elephant in the Living Room,https://www.metacritic.com/movie/the-elephant-in-the-living-room/
Kati with an I,https://www.metacritic.com/movie/kati-with-an-i/
Meet Monica Velour,https://www.metacritic.com/movie/meet-monica-velour/
The Family Jams,https://www.metacritic.com/movie/the-family-jams/
Born to Be Wild,https://www.metacritic.com/movie/born-to-be-wild/
Mysteries of the Jesus Prayer,https://www.metacritic.com/movie/mysteries-of-the-jesus-prayer/
Arthur,https://www.metacritic.com/movie/arthur/
Soul Surfer,https://www.metacritic.com/movie/soul-surfer/
American: The Bill Hicks Story,https://www.metacritic.com/movie/american-the-bill-hicks-story/
Ceremony,https://www.metacritic.com/movie/ceremony/
Your Highness,https://www.metacritic.com/movie/your-highness/
Henry's Crime,https://www.metacritic.com/movie/henrys-crime/
Hanna,https://www.metacritic.com/movie/hanna/
Meek's Cutoff,https://www.metacritic.com/movie/meeks-cutoff/
Blank City,https://www.metacritic.com/movie/blank-city/
They're Out of the Business,https://www.metacritic.com/movie/theyre-out-of-the-business/
Meeting Spencer,https://www.metacritic.com/movie/meeting-spencer/
Circo,https://www.metacritic.com/movie/circo/
Wretches & Jabberers,https://www.metacritic.com/movie/wretches-jabberers/
"Fat, Sick & Nearly Dead",https://www.metacritic.com/movie/fat-sick-nearly-dead/
An Affirmative Act,https://www.metacritic.com/movie/an-affirmative-act/
Queen to Play,https://www.metacritic.com/movie/queen-to-play/
Two Gates of Sleep,https://www.metacritic.com/movie/two-gates-of-sleep/
Cat Run,https://www.metacritic.com/movie/cat-run/
Hop,https://www.metacritic.com/movie/hop/
Source Code,https://www.metacritic.com/movie/source-code/
Insidious,https://www.metacritic.com/movie/insidious/
Trust,https://www.metacritic.com/movie/trust-1969/
Super,https://www.metacritic.com/movie/super/
In a Better World,https://www.metacritic.com/movie/in-a-better-world/
Wrecked,https://www.metacritic.com/movie/wrecked/
Rubber,https://www.metacritic.com/movie/rubber/
The Four Times (Le Quattro Volte),https://www.metacritic.com/movie/the-four-times-le-quattro-volte/
White Irish Drinkers,https://www.metacritic.com/movie/white-irish-drinkers/
Drawing with Chalk,https://www.metacritic.com/movie/drawing-with-chalk/
One Hundred Mornings,https://www.metacritic.com/movie/one-hundred-mornings/
Mia and the Migoo,https://www.metacritic.com/movie/mia-and-the-migoo/
Miral,https://www.metacritic.com/movie/miral/
Illegal,https://www.metacritic.com/movie/illegal/
White Irish Drinkers,https://www.metacritic.com/movie/white-irish-drinkers/
"I Travel Because I Have to, I Come Back Because I Love You",https://www.metacritic.com/movie/i-travel-because-i-have-to-i-come-back-because-i-love-you/
Peep World,https://www.metacritic.com/movie/peep-world/
Korkoro,https://www.metacritic.com/movie/korkoro/
Potiche,https://www.metacritic.com/movie/potiche/
The 5th Quarter,https://www.metacritic.com/movie/the-5th-quarter/
Diary of a Wimpy Kid 2: Rodrick Rules,https://www.metacritic.com/movie/diary-of-a-wimpy-kid-2-rodrick-rules/
Sucker Punch,https://www.metacritic.com/movie/sucker-punch/
Curling,https://www.metacritic.com/movie/curling/
My Perestroika,https://www.metacritic.com/movie/my-perestroika/
Motherland,https://www.metacritic.com/movie/motherland/
0s & 1s,https://www.metacritic.com/movie/0s-1s/
The Music Never Stopped,https://www.metacritic.com/movie/the-music-never-stopped/
Cracks,https://www.metacritic.com/movie/cracks/
Nostalgia for the Light,https://www.metacritic.com/movie/nostalgia-for-the-light/
Winter in Wartime,https://www.metacritic.com/movie/winter-in-wartime/
Desert Flower,https://www.metacritic.com/movie/desert-flower/
The Lincoln Lawyer,https://www.metacritic.com/movie/the-lincoln-lawyer/
Paul,https://www.metacritic.com/movie/paul/
The Lincoln Lawyer,https://www.metacritic.com/movie/the-lincoln-lawyer/
Win Win,https://www.metacritic.com/movie/win-win/
Bereavement,https://www.metacritic.com/movie/bereavement/
Limitless,https://www.metacritic.com/movie/limitless/
Paul,https://www.metacritic.com/movie/paul/
Lord of the Dance in 3D,https://www.metacritic.com/movie/lord-of-the-dance-in-3d/
Bill Cunningham New York,https://www.metacritic.com/movie/bill-cunningham-new-york/
Dear Lemon Lima,https://www.metacritic.com/movie/dear-lemon-lima/
Making the Boys,https://www.metacritic.com/movie/making-the-boys/
The Desert of Forbidden Art,https://www.metacritic.com/movie/the-desert-of-forbidden-art/
I Am,https://www.metacritic.com/movie/i-am/
Redland,https://www.metacritic.com/movie/redland/
Monogamy,https://www.metacritic.com/movie/monogamy/
I Will Follow,https://www.metacritic.com/movie/i-will-follow/
